0.009822	0.199846		0.009822	0.199787		0.009822	0.198256	
0.028067	0.199845		0.028067	0.199788		0.028067	0.198258	
0.046287	0.199840		0.046287	0.199786		0.046287	0.198251	
0.064522	0.199835		0.064522	0.199778		0.064522	0.198240	
0.082722	0.199830		0.082722	0.199768		0.082722	0.198238	
0.100963	0.199819		0.100963	0.199753		0.100963	0.198227	
0.119198	0.199795		0.119198	0.199741		0.119198	0.198211	
0.137460	0.199786		0.137460	0.199736		0.137460	0.198207	
0.155682	0.199774		0.155682	0.199734		0.155682	0.198199	
0.173882	0.199765		0.173882	0.199737		0.173882	0.198182	
0.192133	0.199763		0.192133	0.199737		0.192133	0.198177	
0.210342	0.199763		0.210342	0.199731		0.210342	0.198173	
0.228572	0.199761		0.228572	0.199724		0.228572	0.198175	
0.246760	0.199757		0.246760	0.199716		0.246760	0.198171	
0.265043	0.199749		0.265043	0.199712		0.265043	0.198169	
0.283288	0.199749		0.283288	0.199711		0.283288	0.198166	
0.301528	0.199763		0.301528	0.199714		0.301528	0.198163	
0.319672	0.199771		0.319672	0.199717		0.319672	0.198161	
0.338230	0.199769		0.338230	0.199715		0.338230	0.198160	
0.356432	0.199770		0.356432	0.199714		0.356432	0.198160	
0.374645	0.199761		0.374645	0.199712		0.374645	0.198159	
0.392880	0.199748		0.392880	0.199705		0.392880	0.198158	
0.411150	0.199749		0.411150	0.199707		0.411150	0.198159	
0.429317	0.199752		0.429317	0.199713		0.429317	0.198164	
0.447572	0.199749		0.447572	0.199710		0.447572	0.198172	
0.465788	0.199747		0.465788	0.199708		0.465788	0.198172	
0.484060	0.199751		0.484060	0.199708		0.484060	0.198175	
0.502277	0.199749		0.502277	0.199704		0.502277	0.198172	
0.520470	0.199748		0.520470	0.199704		0.520470	0.198168	
0.538690	0.199747		0.538690	0.199704		0.538690	0.198165	
0.556953	0.199742		0.556953	0.199702		0.556953	0.198152	
0.575175	0.199744		0.575175	0.199704		0.575175	0.198149	
0.593370	0.199748		0.593370	0.199695		0.593370	0.198140	
0.611625	0.199749		0.611625	0.199696		0.611625	0.198141	
0.629853	0.199753		0.629853	0.199703		0.629853	0.198146	
0.648127	0.199754		0.648127	0.199703		0.648127	0.198147	
0.666358	0.199754		0.666358	0.199701		0.666358	0.198161	
0.684578	0.199750		0.684578	0.199704		0.684578	0.198162	
0.702767	0.199746		0.702767	0.199703		0.702767	0.198156	
0.720980	0.199752		0.720980	0.199703		0.720980	0.198158	
