0.009822	0.203583		0.009822	0.199777		0.009822	0.202666	
0.028067	0.203584		0.028067	0.199778		0.028067	0.202666	
0.046287	0.203578		0.046287	0.199785		0.046287	0.202662	
0.064522	0.203575		0.064522	0.199771		0.064522	0.202655	
0.082722	0.203573		0.082722	0.199762		0.082722	0.202649	
0.100963	0.203561		0.100963	0.199753		0.100963	0.202642	
0.119198	0.203550		0.119198	0.199744		0.119198	0.202634	
0.137460	0.203543		0.137460	0.199740		0.137460	0.202633	
0.155682	0.203539		0.155682	0.199738		0.155682	0.202635	
0.173882	0.203535		0.173882	0.199736		0.173882	0.202637	
0.192133	0.203532		0.192133	0.199727		0.192133	0.202629	
0.210342	0.203530		0.210342	0.199719		0.210342	0.202629	
0.228572	0.203534		0.228572	0.199713		0.228572	0.202630	
0.246760	0.203532		0.246760	0.199706		0.246760	0.202624	
0.265043	0.203527		0.265043	0.199702		0.265043	0.202622	
0.283288	0.203528		0.283288	0.199698		0.283288	0.202620	
0.301528	0.203524		0.301528	0.199698		0.301528	0.202614	
0.319672	0.203520		0.319672	0.199702		0.319672	0.202610	
0.338230	0.203517		0.338230	0.199706		0.338230	0.202607	
0.356432	0.203516		0.356432	0.199712		0.356432	0.202607	
0.374645	0.203516		0.374645	0.199719		0.374645	0.202610	
0.392880	0.203515		0.392880	0.199729		0.392880	0.202621	
0.411150	0.203518		0.411150	0.199725		0.411150	0.202626	
0.429317	0.203521		0.429317	0.199721		0.429317	0.202631	
0.447572	0.203525		0.447572	0.199715		0.447572	0.202630	
0.465788	0.203525		0.465788	0.199712		0.465788	0.202625	
0.484060	0.203518		0.484060	0.199709		0.484060	0.202619	
0.502277	0.203511		0.502277	0.199710		0.502277	0.202610	
0.520470	0.203512		0.520470	0.199712		0.520470	0.202610	
0.538690	0.203515		0.538690	0.199719		0.538690	0.202611	
0.556953	0.203510		0.556953	0.199708		0.556953	0.202604	
0.575175	0.203508		0.575175	0.199704		0.575175	0.202606	
0.593370	0.203500		0.593370	0.199694		0.593370	0.202610	
0.611625	0.203502		0.611625	0.199691		0.611625	0.202610	
0.629853	0.203506		0.629853	0.199685		0.629853	0.202609	
0.648127	0.203505		0.648127	0.199684		0.648127	0.202611	
0.666358	0.203508		0.666358	0.199689		0.666358	0.202608	
0.684578	0.203511		0.684578	0.199700		0.684578	0.202607	
0.702767	0.203502		0.702767	0.199701		0.702767	0.202607	
0.720980	0.203506		0.720980	0.199709		0.720980	0.202608	
0.739237	0.203506		0.739237	0.199711		0.739237	0.202603	
0.757620	0.203497		0.757620	0.199706		0.757620	0.202597	
0.775957	0.203488		0.775957	0.199704		0.775957	0.202594	
0.794213	0.203481		0.794213	0.199702		0.794213	0.202590	
0.812387	0.203479		0.812387	0.199701		0.812387	0.202594	
0.830652	0.203481		0.830652	0.199707		0.830652	0.202601	
0.848923	0.203490		0.848923	0.199712		0.848923	0.202603	
0.867075	0.203504		0.867075	0.199717		0.867075	0.202609	
0.885333	0.203507		0.885333	0.199720		0.885333	0.202604	
0.903565	0.203495		0.903565	0.199714		0.903565	0.202595	
0.921788	0.203491		0.921788	0.199712		0.921788	0.202595	
0.940017	0.203487		0.940017	0.199711		0.940017	0.202594	
0.958227	0.203486		0.958227	0.199707		0.958227	0.202592	
0.976437	0.203486		0.976437	0.199701		0.976437	0.202594	
0.994722	0.203497		0.994722	0.199695		0.994722	0.202607	
1.012945	0.203497		1.012945	0.199684		1.012945	0.202604	
1.031213	0.203493		1.031213	0.199684		1.031213	0.202604	
1.049380	0.203493		1.049380	0.199689		1.049380	0.202600	
1.067645	0.203491		1.067645	0.199693		1.067645	0.202591	
1.085870	0.203490		1.085870	0.199702		1.085870	0.202592	
1.104072	0.203489		1.104072	0.199711		1.104072	0.202591	
1.122300	0.203490		1.122300	0.199696		1.122300	0.202593	
1.140577	0.203491		1.140577	0.199690		1.140577	0.202594	
1.158778	0.203495		1.158778	0.199687		1.158778	0.202595	
1.176952	0.203492		1.176952	0.199680		1.176952	0.202598	
1.195235	0.203490		1.195235	0.199679		1.195235	0.202596	
1.213487	0.203487		1.213487	0.199683		1.213487	0.202595	
1.231697	0.203482		1.231697	0.199687		1.231697	0.202593	
1.250003	0.203479		1.250003	0.199687		1.250003	0.202588	
1.268118	0.203479		1.268118	0.199687		1.268118	0.202584	
1.286392	0.203479		1.286392	0.199684		1.286392	0.202582	
1.304612	0.203473		1.304612	0.199683		1.304612	0.202579	
1.322837	0.203474		1.322837	0.199681		1.322837	0.202579	
1.341042	0.203473		1.341042	0.199683		1.341042	0.202581	
1.359317	0.203475		1.359317	0.199683		1.359317	0.202581	
1.377537	0.203478		1.377537	0.199685		1.377537	0.202581	
1.395790	0.203482		1.395790	0.199687		1.395790	0.202584	
1.413962	0.203484		1.413962	0.199685		1.413962	0.202585	
1.432192	0.203482		1.432192	0.199685		1.432192	0.202584	
1.450477	0.203472		1.450477	0.199684		1.450477	0.202588	
1.468670	0.203470		1.468670	0.199685		1.468670	0.202588	
1.486922	0.203463		1.486922	0.199686		1.486922	0.202588	
1.505370	0.203463		1.505370	0.199688		1.505370	0.202586	
