0.009822	0.198571		0.009822	0.200667		0.009822	0.206422	
0.028067	0.198568		0.028067	0.200669		0.028067	0.206415	
0.046287	0.198562		0.046287	0.200668		0.046287	0.206400	
0.064522	0.198555		0.064522	0.200663		0.064522	0.206399	
0.082722	0.198553		0.082722	0.200657		0.082722	0.206405	
0.100963	0.198551		0.100963	0.200645		0.100963	0.206411	
0.119198	0.198546		0.119198	0.200633		0.119198	0.206405	
0.137460	0.198544		0.137460	0.200629		0.137460	0.206404	
0.155682	0.198544		0.155682	0.200626		0.155682	0.206388	
0.173882	0.198539		0.173882	0.200624		0.173882	0.206370	
0.192133	0.198532		0.192133	0.200623		0.192133	0.206361	
0.210342	0.198528		0.210342	0.200622		0.210342	0.206361	
0.228572	0.198525		0.228572	0.200623		0.228572	0.206359	
0.246760	0.198520		0.246760	0.200622		0.246760	0.206351	
0.265043	0.198517		0.265043	0.200621		0.265043	0.206351	
0.283288	0.198517		0.283288	0.200621		0.283288	0.206362	
0.301528	0.198520		0.301528	0.200623		0.301528	0.206363	
0.319672	0.198520		0.319672	0.200618		0.319672	0.206359	
0.338230	0.198522		0.338230	0.200616		0.338230	0.206363	
0.356432	0.198521		0.356432	0.200618		0.356432	0.206370	
0.374645	0.198520		0.374645	0.200620		0.374645	0.206371	
0.392880	0.198521		0.392880	0.200619		0.392880	0.206375	
0.411150	0.198524		0.411150	0.200620		0.411150	0.206388	
0.429317	0.198521		0.429317	0.200628		0.429317	0.206396	
0.447572	0.198521		0.447572	0.200626		0.447572	0.206386	
0.465788	0.198521		0.465788	0.200624		0.465788	0.206375	
0.484060	0.198521		0.484060	0.200621		0.484060	0.206361	
0.502277	0.198518		0.502277	0.200616		0.502277	0.206360	
0.520470	0.198518		0.520470	0.200614		0.520470	0.206356	
0.538690	0.198520		0.538690	0.200614		0.538690	0.206364	
0.556953	0.198509		0.556953	0.200610		0.556953	0.206360	
0.575175	0.198509		0.575175	0.200606		0.575175	0.206357	
0.593370	0.198507		0.593370	0.200602		0.593370	0.206343	
0.611625	0.198506		0.611625	0.200598		0.611625	0.206337	
0.629853	0.198511		0.629853	0.200596		0.629853	0.206339	
0.648127	0.198516		0.648127	0.200600		0.648127	0.206341	
0.666358	0.198522		0.666358	0.200603		0.666358	0.206339	
0.684578	0.198523		0.684578	0.200609		0.684578	0.206346	
0.702767	0.198525		0.702767	0.200609		0.702767	0.206346	
0.720980	0.198525		0.720980	0.200605		0.720980	0.206327	
0.739237	0.198523		0.739237	0.200601		0.739237	0.206324	
0.757620	0.198516		0.757620	0.200596		0.757620	0.206307	
0.775957	0.198514		0.775957	0.200594		0.775957	0.206298	
0.794213	0.198517		0.794213	0.200597		0.794213	0.206298	
0.812387	0.198518		0.812387	0.200603		0.812387	0.206304	
0.830652	0.198521		0.830652	0.200607		0.830652	0.206317	
0.848923	0.198524		0.848923	0.200609		0.848923	0.206319	
