Time,27Al,45Sc,55Mn,56Fe,65Cu,115In,159Tb,220Bkg,238U
,Bennery raw    3/16/2021 1:11:26 PM    (Run: 1),,,,,,,,
1245952,27460.000,46460.000,3339.000,102200.000,654.000,385800.000,528100.000,0.000,20.000
1249997,27720.000,47300.000,3321.000,101900.000,744.000,389800.000,522800.000,0.000,22.000
1254043,27270.000,46990.000,3371.000,100400.000,688.000,400300.000,532000.000,0.000,24.000
1258088,27500.000,47830.000,3273.000,100000.000,666.000,388500.000,525100.000,0.000,16.000
1262133,27430.000,47590.000,3317.000,95410.000,720.000,392600.000,521500.000,0.000,4.000
1266178,26890.000,47100.000,3377.000,93880.000,664.000,396100.000,523800.000,0.000,20.000
1270224,27320.000,47880.000,3455.000,92680.000,624.000,387400.000,530700.000,0.000,12.000
1274269,27130.000,46530.000,3367.000,90610.000,716.000,394500.000,529900.000,0.000,36.000
1278314,26940.000,46370.000,3353.000,89400.000,652.000,387400.000,515100.000,0.000,18.000
1282360,27450.000,47350.000,3277.000,86180.000,664.000,394100.000,524400.000,0.000,18.000
1286405,27170.000,47730.000,3435.000,84320.000,694.000,391700.000,522900.000,0.000,10.000
1290450,26600.000,46050.000,3235.000,84160.000,616.000,391400.000,532600.000,0.000,16.000
1294496,26770.000,46340.000,3169.000,82210.000,652.000,389800.000,531300.000,0.000,10.000
1298541,26890.000,46810.000,3157.000,79310.000,704.000,392200.000,519900.000,0.000,12.000
1302586,27090.000,47140.000,3073.000,78000.000,666.000,390300.000,528900.000,0.000,22.000
1306631,26530.000,46430.000,3299.000,76880.000,642.000,392200.000,535400.000,0.000,12.000
1310677,26250.000,47340.000,3019.000,75460.000,628.000,389000.000,535700.000,0.000,8.000
1314722,26680.000,46530.000,2960.000,72500.000,638.000,395300.000,532400.000,0.000,24.000
1318767,26230.000,47220.000,2920.000,71200.000,580.000,387600.000,520100.000,0.000,10.000
1322813,26480.000,47380.000,2940.000,69810.000,610.000,390400.000,527400.000,0.000,8.000
1326858,26490.000,46100.000,2830.000,68500.000,624.000,393300.000,522300.000,0.000,8.000
1330903,26000.000,47300.000,2882.000,66490.000,680.000,392800.000,526400.000,0.000,18.000
1334949,26520.000,46860.000,2924.000,65590.000,632.000,391900.000,522100.000,0.000,24.000
1338994,25930.000,46330.000,2882.000,63630.000,600.000,388000.000,524200.000,0.000,4.000
1343039,26070.000,47700.000,2868.000,61940.000,580.000,396000.000,521300.000,0.000,18.000
1347084,25940.000,47410.000,2768.000,61190.000,588.000,390300.000,526500.000,0.000,14.000
1351130,26470.000,46650.000,2824.000,60010.000,574.000,390200.000,531800.000,0.000,22.000
1355175,26280.000,47020.000,2802.000,57800.000,520.000,394300.000,522400.000,0.000,18.000
1359220,26170.000,46340.000,2616.000,56880.000,622.000,389700.000,521300.000,0.000,16.000
1363266,26000.000,46650.000,2728.000,55830.000,554.000,392000.000,524000.000,0.000,16.000
1367311,26320.000,46620.000,2604.000,54310.000,654.000,392200.000,524000.000,0.000,24.000
1371356,25620.000,47440.000,2636.000,53880.000,564.000,390800.000,527900.000,0.000,10.000
1375402,25570.000,46790.000,2562.000,53070.000,614.000,388100.000,532100.000,0.000,14.000
1379447,26470.000,46510.000,2556.000,51230.000,596.000,387900.000,523700.000,0.000,16.000
1383492,25990.000,46480.000,2520.000,49620.000,556.000,393400.000,530100.000,0.000,12.000
1387537,25940.000,45570.000,2510.000,49630.000,502.000,393700.000,521700.000,0.000,14.000
1391583,25980.000,46270.000,2268.000,48380.000,540.000,385700.000,532000.000,0.000,20.000
1395628,25670.000,46280.000,2498.000,46860.000,556.000,389600.000,519000.000,0.000,16.000
1399673,25440.000,46420.000,2424.000,46460.000,572.000,392400.000,523400.000,0.000,16.000
1403719,26200.000,47330.000,2330.000,45120.000,608.000,396600.000,527100.000,0.000,16.000
1407764,25420.000,47290.000,2228.000,43990.000,534.000,393000.000,519000.000,0.000,12.000
1411809,25640.000,47200.000,2414.000,43520.000,550.000,386400.000,523200.000,0.000,8.000
1415855,25220.000,47530.000,2308.000,42210.000,508.000,389100.000,523800.000,0.000,8.000
1419900,25720.000,47330.000,2250.000,41140.000,526.000,388200.000,525500.000,0.000,20.000
1423945,25070.000,46520.000,2178.000,39920.000,530.000,393000.000,520300.000,0.000,14.000
1427990,24960.000,45960.000,2144.000,39750.000,526.000,393900.000,519100.000,0.000,12.000
1432036,25450.000,45850.000,2208.000,39440.000,512.000,383200.000,526000.000,0.000,20.000
1436081,25290.000,46400.000,2128.000,39050.000,546.000,392400.000,533600.000,0.000,12.000
1440126,25560.000,46880.000,2160.000,37030.000,496.000,386800.000,515700.000,0.000,8.000
1444172,24540.000,46700.000,1974.000,36300.000,520.000,394300.000,526800.000,0.000,22.000
1448217,25220.000,46630.000,2156.000,36050.000,516.000,385100.000,523700.000,0.000,10.000
1452262,25960.000,46660.000,1992.000,35140.000,496.000,387500.000,522700.000,0.000,4.000
1456308,25290.000,46690.000,2042.000,34740.000,554.000,389100.000,524400.000,0.000,8.000
1460353,24950.000,47040.000,1970.000,33950.000,470.000,390300.000,520000.000,0.000,24.000
1464398,25500.000,46740.000,1966.000,32780.000,526.000,389000.000,518200.000,0.000,8.000
1468443,25110.000,47020.000,1906.000,32780.000,548.000,388700.000,526000.000,0.000,10.000
1472489,24860.000,47350.000,1704.000,31660.000,582.000,383000.000,525500.000,0.000,18.000
1476534,25360.000,46150.000,2034.000,30560.000,488.000,384300.000,521500.000,0.000,10.000
1480579,25670.000,46250.000,1896.000,31190.000,490.000,386700.000,523100.000,0.000,10.000
1484625,24740.000,47220.000,1784.000,29970.000,534.000,388100.000,520400.000,0.000,10.000
1488670,25060.000,45830.000,1838.000,29990.000,478.000,391000.000,521200.000,0.000,16.000
1492715,25550.000,46680.000,1730.000,29210.000,494.000,380500.000,523100.000,0.000,16.000
1496761,24780.000,46480.000,1882.000,28820.000,472.000,390500.000,518300.000,0.000,14.000
1500806,24820.000,45510.000,1720.000,28880.000,494.000,390400.000,525000.000,0.000,14.000
1504851,25300.000,45830.000,1916.000,27960.000,486.000,387000.000,525000.000,0.000,22.000
1508896,24810.000,46000.000,1734.000,27500.000,494.000,392800.000,525500.000,0.000,14.000
1512942,24890.000,47840.000,1672.000,26110.000,468.000,387300.000,527600.000,0.000,16.000
1516987,24830.000,46120.000,1732.000,27120.000,436.000,386500.000,529600.000,0.000,16.000
1521032,24870.000,47010.000,1812.000,25610.000,476.000,383400.000,528100.000,0.000,10.000
1525078,25030.000,46060.000,1642.000,26430.000,484.000,385100.000,525300.000,0.000,12.000
1529123,24990.000,46840.000,1624.000,25150.000,486.000,389300.000,522800.000,0.000,10.000
1533168,25010.000,46670.000,1654.000,25150.000,436.000,390800.000,529400.000,0.000,8.000
1537214,24900.000,46560.000,1612.000,23460.000,450.000,389800.000,525800.000,0.000,10.000
1541259,24760.000,47500.000,1512.000,24420.000,452.000,388900.000,518300.000,0.000,16.000
1545304,25490.000,47170.000,1664.000,23720.000,514.000,391800.000,521900.000,0.000,6.000
1549349,25130.000,45880.000,1534.000,23280.000,442.000,387000.000,520000.000,0.000,10.000
1553395,24750.000,46440.000,1614.000,23160.000,426.000,383800.000,522700.000,0.000,14.000
1557440,24970.000,46710.000,1686.000,22950.000,514.000,390900.000,525800.000,0.000,12.000
1561485,24900.000,46410.000,1590.000,22200.000,438.000,384300.000,518300.000,0.000,14.000
1565531,24350.000,46190.000,1546.000,21600.000,444.000,389600.000,525000.000,0.000,10.000
1569576,25030.000,47190.000,1550.000,21270.000,516.000,385800.000,530500.000,0.000,16.000
1573621,25250.000,46720.000,1580.000,21400.000,446.000,389700.000,529300.000,0.000,12.000
1577667,24790.000,45910.000,1440.000,20810.000,478.000,393600.000,530400.000,0.000,6.000
1581712,24770.000,47080.000,1580.000,20700.000,432.000,382600.000,521100.000,0.000,10.000
1585757,24530.000,46710.000,1582.000,20540.000,472.000,390200.000,525100.000,0.000,14.000
1589802,24700.000,46830.000,1596.000,20350.000,490.000,392900.000,526100.000,0.000,10.000
1593848,24620.000,46530.000,1504.000,20180.000,426.000,383000.000,525200.000,0.000,20.000
1597893,24190.000,46410.000,1406.000,19540.000,490.000,389100.000,522400.000,0.000,14.000
1601938,24650.000,46610.000,1392.000,18820.000,480.000,387600.000,523200.000,0.000,12.000
1605984,24610.000,47250.000,1472.000,18970.000,464.000,390700.000,523000.000,0.000,20.000
1610029,24870.000,47160.000,1456.000,19020.000,444.000,391800.000,517800.000,0.000,20.000
1614074,24750.000,46330.000,1472.000,18900.000,428.000,388600.000,522200.000,0.000,16.000
1618120,24510.000,46090.000,1384.000,18140.000,446.000,391300.000,525600.000,0.000,10.000
1622165,24270.000,47740.000,1450.000,18260.000,468.000,387800.000,524200.000,0.000,18.000
1626210,24620.000,46600.000,1386.000,17490.000,466.000,390300.000,518700.000,0.000,6.000
1630255,24420.000,47130.000,1388.000,17560.000,470.000,388000.000,512400.000,0.000,8.000
1634301,24130.000,46250.000,1352.000,17280.000,470.000,383200.000,524500.000,0.000,10.000
1638346,24030.000,46030.000,1380.000,16750.000,454.000,384300.000,521300.000,0.000,4.000
1642391,24920.000,45110.000,1324.000,16930.000,436.000,385600.000,522200.000,0.000,10.000
1646437,24430.000,47200.000,1324.000,16720.000,454.000,383500.000,525300.000,0.000,18.000
1650482,24350.000,46660.000,1478.000,16770.000,438.000,387600.000,529600.000,0.000,18.000
1654527,24600.000,47650.000,1390.000,16330.000,514.000,381400.000,523300.000,0.000,4.000
1658573,24930.000,46210.000,1144.000,16090.000,402.000,382900.000,521500.000,0.000,10.000
1662618,24560.000,46120.000,1364.000,15880.000,448.000,383100.000,518400.000,0.000,12.000
1666663,23920.000,46660.000,1338.000,15750.000,398.000,394400.000,524500.000,0.000,8.000
1670708,24990.000,45090.000,1334.000,15700.000,398.000,386900.000,530200.000,0.000,26.000
1674754,24580.000,46390.000,1188.000,15340.000,466.000,383700.000,525400.000,0.000,26.000
1678799,24390.000,46650.000,1242.000,15120.000,472.000,388200.000,524400.000,0.000,10.000
1682844,24180.000,47030.000,1292.000,15280.000,456.000,392300.000,521100.000,0.000,8.000
1686890,24770.000,46920.000,1200.000,14890.000,386.000,398200.000,533700.000,0.000,10.000
1690935,24620.000,47170.000,1270.000,14550.000,412.000,390200.000,540600.000,0.000,14.000
1694980,24690.000,47320.000,1222.000,14890.000,452.000,387600.000,529100.000,0.000,4.000
1699026,24350.000,47430.000,1220.000,14870.000,456.000,388800.000,532200.000,0.000,18.000
1703071,24260.000,47000.000,1278.000,14780.000,414.000,392800.000,518600.000,0.000,16.000
1707116,24440.000,46490.000,1310.000,15190.000,398.000,387000.000,526700.000,0.000,22.000
1711161,24430.000,46530.000,1254.000,14810.000,418.000,389600.000,525800.000,0.000,10.000
1715207,24160.000,46520.000,1192.000,15830.000,480.000,388900.000,520400.000,0.000,12.000
1719252,24190.000,46900.000,1268.000,16340.000,424.000,381800.000,534800.000,0.000,12.000
1723297,24380.000,46490.000,1402.000,16770.000,446.000,388000.000,514900.000,0.000,10.000
1727343,24670.000,45730.000,1480.000,17240.000,460.000,385800.000,521500.000,0.000,12.000
1731388,24110.000,46200.000,1330.000,16910.000,448.000,389300.000,526500.000,0.000,22.000
1735433,24780.000,46310.000,1390.000,16950.000,424.000,384900.000,517000.000,0.000,16.000
1739479,24750.000,47040.000,1296.000,17810.000,470.000,383400.000,524800.000,0.000,22.000
1743524,24220.000,45670.000,1438.000,17610.000,456.000,388400.000,525000.000,0.000,8.000
1747569,24170.000,45870.000,1434.000,17860.000,380.000,390700.000,529700.000,0.000,28.000
1751614,24640.000,46410.000,1364.000,17690.000,454.000,389400.000,527000.000,0.000,8.000
1755660,24600.000,46990.000,1344.000,17740.000,474.000,384800.000,523200.000,0.000,16.000
1759705,24540.000,46920.000,1426.000,17570.000,468.000,390800.000,525900.000,0.000,22.000
1763750,24570.000,46770.000,1412.000,17240.000,404.000,387300.000,526700.000,0.000,12.000
1767796,24080.000,46090.000,1348.000,17920.000,466.000,391900.000,534700.000,0.000,10.000
1771841,24240.000,47270.000,1400.000,17370.000,450.000,387900.000,529100.000,0.000,12.000
1775886,24120.000,47580.000,1450.000,17700.000,438.000,385100.000,525300.000,0.000,6.000
1779932,24120.000,46960.000,1492.000,17080.000,384.000,386700.000,523900.000,0.000,6.000
1783977,24420.000,46360.000,1410.000,17130.000,404.000,388800.000,529200.000,0.000,12.000
1788022,23770.000,46170.000,1398.000,17160.000,430.000,385300.000,526600.000,0.000,14.000
1792067,24090.000,47410.000,1396.000,17070.000,444.000,385000.000,526100.000,0.000,8.000
1796113,24400.000,46920.000,1420.000,17120.000,404.000,384700.000,531100.000,0.000,24.000
1800158,23870.000,46530.000,1378.000,16560.000,412.000,389800.000,526600.000,0.000,12.000
1804203,24110.000,46160.000,1272.000,16910.000,448.000,385900.000,522600.000,0.000,14.000
1808249,24020.000,45820.000,1376.000,16750.000,408.000,387600.000,534400.000,0.000,8.000
1812294,24460.000,46780.000,1370.000,16280.000,448.000,387400.000,520500.000,0.000,18.000
1816339,24210.000,47440.000,1324.000,16300.000,428.000,390000.000,523200.000,0.000,18.000
1820385,24640.000,46600.000,1252.000,16680.000,464.000,389000.000,524500.000,0.000,8.000
1824430,24690.000,46730.000,1312.000,16500.000,388.000,387600.000,524200.000,0.000,16.000
1828475,23900.000,46640.000,1402.000,16290.000,424.000,389400.000,523600.000,0.000,14.000
1832520,24450.000,46770.000,1322.000,15700.000,420.000,384600.000,529300.000,0.000,18.000
1836566,24250.000,46880.000,1324.000,15430.000,442.000,382000.000,519500.000,0.000,14.000
1840611,24580.000,47560.000,1258.000,15660.000,470.000,380100.000,528900.000,0.000,12.000
1844656,24460.000,45990.000,1278.000,15840.000,398.000,385100.000,525600.000,0.000,20.000
1848702,24190.000,46670.000,1334.000,15060.000,402.000,381300.000,523300.000,0.000,12.000
1852747,24410.000,46290.000,1208.000,14840.000,456.000,389500.000,526700.000,0.000,14.000
1856792,23810.000,47070.000,1344.000,15050.000,416.000,384800.000,518900.000,0.000,14.000
1860838,24230.000,46550.000,1286.000,14840.000,398.000,391500.000,526700.000,0.000,28.000
1864883,24200.000,46060.000,1354.000,14680.000,468.000,382900.000,517900.000,0.000,14.000
1868928,24030.000,45890.000,1308.000,14210.000,452.000,383800.000,525900.000,0.000,8.000
1872973,23790.000,46760.000,1248.000,14190.000,430.000,386300.000,520300.000,0.000,12.000
1877019,24320.000,48040.000,1230.000,13650.000,446.000,375500.000,521800.000,0.000,14.000
1881064,24100.000,47690.000,1194.000,14000.000,424.000,386500.000,527700.000,0.000,14.000
1885109,23870.000,46990.000,1160.000,13330.000,432.000,388000.000,521700.000,0.000,16.000
1889155,24070.000,46740.000,1214.000,13380.000,358.000,383700.000,524000.000,0.000,32.000
1893200,24320.000,47200.000,1084.000,13210.000,412.000,386200.000,527400.000,0.000,24.000
1897245,23750.000,47990.000,1196.000,13140.000,460.000,381900.000,524900.000,0.000,16.000
1901291,24380.000,47350.000,1162.000,13100.000,422.000,387500.000,529100.000,0.000,12.000
1905336,24120.000,47560.000,1136.000,12720.000,406.000,384700.000,520400.000,0.000,8.000
1909381,23960.000,46930.000,1222.000,12560.000,434.000,385200.000,530700.000,0.000,6.000
1913426,24350.000,47400.000,1150.000,12510.000,438.000,389300.000,530400.000,0.000,10.000
1917472,24300.000,47260.000,1236.000,12400.000,416.000,384200.000,531400.000,0.000,8.000
1921517,24080.000,47390.000,1146.000,12680.000,390.000,390400.000,523200.000,0.000,10.000
1925562,24100.000,46690.000,1086.000,12270.000,428.000,384000.000,528900.000,0.000,6.000
1929608,24140.000,47460.000,1168.000,12260.000,486.000,379800.000,528800.000,0.000,16.000
1933653,24110.000,47060.000,1128.000,12090.000,472.000,385200.000,521500.000,0.000,16.000
1937698,24080.000,46840.000,1172.000,11710.000,414.000,383200.000,520300.000,0.000,8.000
1941744,23960.000,47080.000,1142.000,11660.000,458.000,389800.000,526900.000,0.000,12.000
1945789,23770.000,46790.000,1088.000,11210.000,452.000,381900.000,520800.000,0.000,22.000
1949834,24090.000,47450.000,1090.000,11170.000,452.000,384300.000,526900.000,0.000,16.000
1953879,24520.000,47140.000,1068.000,10990.000,436.000,388800.000,525000.000,0.000,12.000
1957925,23680.000,47170.000,1130.000,11540.000,460.000,386400.000,525800.000,0.000,6.000
1961970,23680.000,46610.000,1016.000,11500.000,434.000,385200.000,526300.000,0.000,10.000
1966015,23790.000,46630.000,1044.000,11090.000,396.000,386700.000,524700.000,0.000,8.000
1970061,24120.000,47870.000,1102.000,10870.000,440.000,379700.000,526100.000,0.000,8.000
1974106,24020.000,47830.000,1092.000,11070.000,454.000,385800.000,523200.000,0.000,12.000
1978151,24030.000,46360.000,1130.000,10810.000,466.000,384700.000,521500.000,0.000,16.000
1982197,24040.000,46320.000,1106.000,10890.000,390.000,387800.000,530900.000,0.000,18.000
1986242,23970.000,47370.000,1024.000,10770.000,404.000,383300.000,513300.000,0.000,22.000
1990287,24170.000,47530.000,1060.000,10590.000,408.000,379600.000,524700.000,0.000,2.000
1994332,23900.000,47680.000,982.100,10480.000,454.000,390400.000,529200.000,0.000,14.000
1998378,24250.000,46580.000,1000.000,10290.000,406.000,381700.000,519100.000,0.000,2.000
2002423,23690.000,47810.000,1034.000,10010.000,456.000,390000.000,529300.000,0.000,16.000
2006468,24400.000,47620.000,1048.000,10460.000,382.000,385500.000,530500.000,0.000,6.000
2010514,24250.000,47880.000,1074.000,10150.000,414.000,380600.000,528800.000,0.000,10.000
2014559,23450.000,45660.000,1040.000,10150.000,338.000,382700.000,523100.000,0.000,14.000
2018604,23660.000,46950.000,952.000,9987.000,446.000,376600.000,523200.000,0.000,6.000
2022650,23990.000,46940.000,1038.000,9939.000,442.000,383300.000,527300.000,0.000,10.000
2026695,23850.000,46690.000,1028.000,9783.000,422.000,386000.000,522200.000,0.000,16.000
2030740,24030.000,47020.000,1104.000,9875.000,436.000,383500.000,527000.000,0.000,12.000
2034785,23940.000,47090.000,1046.000,10100.000,406.000,385100.000,521500.000,0.000,12.000
2038831,23750.000,45810.000,1054.000,9899.000,478.000,382100.000,524400.000,0.000,18.000
2042876,23860.000,47520.000,972.100,9671.000,366.000,384900.000,522200.000,0.000,12.000
2046921,23660.000,46180.000,968.100,9855.000,466.000,382300.000,530200.000,0.000,8.000
2050967,23990.000,46850.000,990.100,9389.000,444.000,383500.000,529000.000,0.000,4.000
2055012,24110.000,47540.000,1028.000,9507.000,408.000,389900.000,525900.000,0.000,10.000
2059057,24130.000,46890.000,990.100,9553.000,422.000,384600.000,518100.000,0.000,18.000
2063103,24530.000,46680.000,984.100,9209.000,420.000,383600.000,536000.000,0.000,8.000
2067148,23410.000,46980.000,1032.000,9421.000,338.000,380800.000,522900.000,0.000,20.000
2071193,23790.000,47080.000,954.100,9517.000,440.000,379500.000,527400.000,0.000,10.000
2075238,23450.000,46040.000,1042.000,9135.000,434.000,384500.000,524400.000,0.000,18.000
2079284,24180.000,47070.000,1026.000,9169.000,414.000,381100.000,524200.000,0.000,10.000
2083329,23590.000,47560.000,958.100,9149.000,442.000,382900.000,526200.000,0.000,12.000
2087374,23860.000,47520.000,1044.000,9105.000,410.000,384200.000,521100.000,0.000,10.000
2091420,23780.000,47470.000,950.000,8842.000,446.000,382000.000,522400.000,0.000,12.000
2095465,23960.000,46510.000,956.100,8982.000,384.000,382500.000,532100.000,0.000,10.000
2099510,23490.000,47750.000,970.100,8854.000,380.000,384100.000,515300.000,0.000,8.000
2103556,24380.000,47280.000,998.100,8828.000,420.000,381300.000,521500.000,0.000,10.000
2107601,23770.000,47530.000,992.100,9161.000,436.000,387000.000,518700.000,0.000,10.000
2111646,23580.000,46800.000,1070.000,8482.000,420.000,380100.000,531600.000,0.000,12.000
2115691,24250.000,47240.000,972.100,9008.000,426.000,385900.000,528700.000,0.000,10.000
2119737,23740.000,46330.000,1078.000,8598.000,390.000,380000.000,519700.000,0.000,8.000
2123782,23400.000,47710.000,946.000,8890.000,450.000,385300.000,525700.000,0.000,10.000
2127827,24630.000,46820.000,994.100,8306.000,382.000,385200.000,525600.000,0.000,12.000
2131873,23450.000,45810.000,1014.000,8536.000,406.000,386400.000,527700.000,0.000,6.000
2135918,23760.000,47030.000,1058.000,8570.000,380.000,388300.000,524600.000,0.000,26.000
2139963,23680.000,47630.000,978.100,8640.000,444.000,383200.000,526200.000,0.000,16.000
2144009,23460.000,47340.000,948.000,8382.000,402.000,381600.000,523900.000,0.000,10.000
2148054,23180.000,46760.000,962.100,8772.000,412.000,385900.000,522900.000,0.000,12.000
2152099,23710.000,47370.000,990.100,8316.000,396.000,381200.000,521100.000,0.000,10.000
2156144,23880.000,46890.000,916.000,8388.000,414.000,381700.000,534400.000,0.000,20.000
2160190,23620.000,46970.000,900.000,8590.000,424.000,387300.000,524600.000,0.000,12.000
2164235,23680.000,47390.000,916.000,8442.000,396.000,388700.000,524100.000,0.000,14.000
2168280,23820.000,47510.000,976.100,8136.000,384.000,385700.000,516900.000,0.000,14.000
2172326,23720.000,46230.000,920.000,8370.000,420.000,378700.000,527600.000,0.000,6.000
2176371,23480.000,47390.000,970.100,8242.000,362.000,379200.000,525700.000,0.000,8.000
2180416,23830.000,47230.000,998.100,8412.000,344.000,382600.000,523100.000,0.000,14.000
2184462,23400.000,47060.000,932.000,8242.000,366.000,386400.000,523500.000,0.000,16.000
2188507,23700.000,46980.000,964.100,7893.000,414.000,384800.000,518200.000,0.000,14.000
2192552,23100.000,47470.000,860.000,7941.000,446.000,379900.000,521100.000,0.000,12.000
2196597,23330.000,47470.000,932.000,7927.000,418.000,387100.000,526300.000,0.000,8.000
2200643,23520.000,47100.000,980.100,8000.000,338.000,378700.000,520500.000,0.000,12.000
2204688,23430.000,47340.000,994.100,7693.000,458.000,387500.000,527100.000,0.000,8.000
2208733,23370.000,46090.000,840.000,7587.000,382.000,390700.000,520900.000,0.000,18.000
2212779,23600.000,47310.000,896.000,7793.000,406.000,383100.000,522400.000,0.000,8.000
2216824,23820.000,46450.000,922.000,7998.000,450.000,381500.000,526000.000,0.000,10.000
2220869,23160.000,47130.000,864.000,7933.000,378.000,381000.000,519400.000,0.000,24.000
2224915,24060.000,46870.000,980.100,7683.000,408.000,383200.000,524100.000,0.000,14.000
2228960,23430.000,47400.000,948.000,7727.000,406.000,381100.000,523800.000,0.000,6.000
2233005,23320.000,47370.000,1026.000,7577.000,454.000,379900.000,524800.000,0.000,16.000
2237050,23350.000,46570.000,952.000,7825.000,394.000,381700.000,521700.000,0.000,10.000
2241096,23050.000,46540.000,918.000,7733.000,398.000,380200.000,517200.000,0.000,12.000
2245141,23300.000,46020.000,928.000,7813.000,366.000,380400.000,530100.000,0.000,8.000
2249186,23430.000,46180.000,836.000,7635.000,406.000,383600.000,530100.000,0.000,10.000
2253232,23480.000,48090.000,976.100,7631.000,400.000,373100.000,524000.000,0.000,12.000
2257277,23370.000,46750.000,858.000,7399.000,424.000,382600.000,525700.000,0.000,12.000
2261322,23290.000,45820.000,940.000,7747.000,396.000,384400.000,519900.000,0.000,6.000
2265368,23770.000,47180.000,916.000,7521.000,406.000,379600.000,525600.000,0.000,16.000
2269413,23340.000,48210.000,898.000,7365.000,448.000,377700.000,522900.000,0.000,10.000
2273458,23660.000,47080.000,914.000,7523.000,432.000,382300.000,528800.000,0.000,14.000
,,,,,,,,,
